fpr	tpr	threshold
0.07472924187725631	0.8496503496503497	0.7111102745216898
0.07472924187725631	0.8513986013986014	0.7110780824377249
0.07689530685920577	0.8513986013986014	0.7103820088169694
0.07689530685920577	0.8583916083916084	0.6979674982362216
0.0776173285198556	0.8583916083916084	0.6975609868831846
0.0776173285198556	0.9055944055944056	0.6365677389002045
0.07906137184115523	0.9055944055944056	0.6342123930728498
0.07942238267148015	0.9055944055944056	0.6318254501864875
0.08014440433212996	0.9055944055944056	0.6318244901537371
0.08050541516245488	0.9055944055944056	0.6318216197629092
0.08050541516245488	0.9090909090909091	0.6268254884133174
0.08375451263537906	0.9090909090909091	0.6254043348656908
0.08411552346570397	0.9090909090909091	0.6244179968186514
0.08411552346570397	0.9108391608391608	0.6233468790506175
0.08447653429602887	0.9108391608391608	0.6230573161319918
0.0855595667870036	0.9108391608391608	0.622772434690768
0.08592057761732852	0.9108391608391608	0.6212437604566339
0.08700361010830325	0.9108391608391608	0.6212393961463218
0.08772563176895307	0.9108391608391608	0.6209655027680084
0.0888086642599278	0.9108391608391608	0.6209588527929315
0.08916967509025271	0.9108391608391608	0.6202320509562695
0.09025270758122744	0.9108391608391608	0.6201922630046589
0.09061371841155234	0.9108391608391608	0.6197619360699493
0.09133574007220216	0.9108391608391608	0.6197297917487129
0.09241877256317689	0.9108391608391608	0.6165774644184326
0.09458483754512635	0.9108391608391608	0.6138571585827816
0.09494584837545127	0.9108391608391608	0.6133043101807384
0.09566787003610108	0.9108391608391608	0.6132978762323101
0.096028880866426	0.9108391608391608	0.6132950984084959
0.10144404332129964	0.9108391608391608	0.6096887960570113
0.10216606498194945	0.9108391608391608	0.6095828380539875
0.10288808664259928	0.9108391608391608	0.602598022001143
0.10397111913357401	0.9108391608391608	0.6025662969783517
0.10469314079422383	0.9108391608391608	0.6021310625117846
0.10505415162454873	0.9108391608391608	0.5979291234302367
0.10613718411552346	0.9108391608391608	0.5979268443533126
0.11335740072202166	0.9318181818181818	0.4316863135889056
0.11552346570397112	0.9318181818181818	0.3887587828577209
0.11588447653429602	0.9318181818181818	0.336862430481402
0.11660649819494585	0.9318181818181818	0.3366693437327674
0.11696750902527075	0.9318181818181818	0.3365253303938115
0.11768953068592057	0.9318181818181818	0.3364548668448938
0.1187725631768953	0.9318181818181818	0.33618839662518174
0.11949458483754513	0.9318181818181818	0.3361271538293192
0.12021660649819495	0.9318181818181818	0.3358516294359965
0.12093862815884476	0.9318181818181818	0.3356068126206701
0.1220216606498195	0.9318181818181818	0.3355762167284919
0.1256317689530686	0.9318181818181818	0.3351174441255822
0.1263537906137184	0.9318181818181818	0.3348423299403863
0.12743682310469315	0.9318181818181818	0.33481176862124695
0.12815884476534295	0.9318181818181818	0.33475065013948735
0.1292418772563177	0.9318181818181818	0.3337124853370454
0.1299638989169675	0.9318181818181818	0.3333159649320184
0.1303249097472924	0.9318181818181818	0.3331330349964989
0.13104693140794224	0.9318181818181818	0.33270639399417046
0.13140794223826716	0.9318181818181818	0.3321278197937471
0.13429602888086642	0.9318181818181818	0.33148893206488544
0.13465703971119133	0.9318181818181818	0.32821305772686693
0.13465703971119133	0.9335664335664335	0.3230303647434906
0.13501805054151625	0.9335664335664335	0.3200667945459406
0.13574007220216608	0.9335664335664335	0.31818840058864645
0.13574007220216608	0.9353146853146853	0.30897357535480935
0.13646209386281588	0.9353146853146853	0.3060515144282734
0.13646209386281588	0.9370629370629371	0.30576015900160153
0.1371841155234657	0.9370629370629371	0.28361367458285014
0.1379061371841155	0.9370629370629371	0.28348893862020563
0.13862815884476534	0.9370629370629371	0.2834834650159043
0.13935018050541517	0.9370629370629371	0.2834823985527612
0.14007220216606497	0.9370629370629371	0.28348005412740795
0.1407942238267148	0.9370629370629371	0.2834759602586988
