threshold	precision	recall	F1
0.09872588879032397	0.2715870718765075	0.9842657342657343	0.4257088846880907
0.09872605216880695	0.2717181467181467	0.9842657342657343	0.4258698940998487
0.0987261976994231	0.2718493481409947	0.9842657342657343	0.4260310253499811
0.0987262761103946	0.2719806763285024	0.9842657342657343	0.4261922785768357
0.09872646450604883	0.2721121314644756	0.9842657342657343	0.4263536539189702
0.0987266019521369	0.27224371373307543	0.9842657342657343	0.4265151515151515
0.09872661487001112	0.27237542331881953	0.9842657342657343	0.4266767715043577
0.09872666250112845	0.2725072604065828	0.9842657342657343	0.42683851402577705
0.09872667899598277	0.27263922518159805	0.9842657342657343	0.42700037921880923
0.09872677287154347	0.27277131782945735	0.9842657342657343	0.4271623672230652
0.09872689014610059	0.27290353853611243	0.9842657342657343	0.4273244781783681
0.09872693122358175	0.27303588748787583	0.9842657342657343	0.4274867122247532
0.09872705763597646	0.27316836487142165	0.9842657342657343	0.42764906950246867
0.09872711973002608	0.2733009708737864	0.9842657342657343	0.4278115501519757
0.09872726217589568	0.2734337056823701	0.9842657342657343	0.4279741543139491
0.09872728918513314	0.27356656948493685	0.9842657342657343	0.4281368821292776
0.09872731288289864	0.27369956246961596	0.9842657342657343	0.4282997337390643
0.09872741046198642	0.27383268482490275	0.9842657342657343	0.42846270928462715
0.09872747645967511	0.27396593673965935	0.9842657342657343	0.428625808907499
0.09872748519250785	0.27409931840311585	0.9842657342657343	0.4287890327494288
0.09872759663285267	0.2742328300048709	0.9842657342657343	0.4289523809523809
0.09872761554584182	0.2743664717348928	0.9842657342657343	0.4291158536585366
0.09872770284805721	0.2745002437835202	0.9842657342657343	0.4292794510102936
0.09872796347306097	0.27463414634146344	0.9842657342657343	0.429443173150267
0.09872797642238915	0.27476817959980476	0.9842657342657343	0.42960702022128955
0.09872798534757632	0.27490234375	0.9842657342657343	0.42977099236641225
0.09872803438235248	0.27503663898387887	0.9842657342657343	0.42993508972890415
0.0987280414315393	0.2751710654936461	0.9842657342657343	0.4300993124522536
0.0987281206497042	0.27530562347188264	0.9842657342657343	0.4302636606801682
0.09872819614096821	0.275440313111546	0.9842657342657343	0.43042813455657486
0.098728313476613	0.2755751346059716	0.9842657342657343	0.4305927342256215
0.09872832004261457	0.27571008814887366	0.9842657342657343	0.43075745983167557
0.09872837535718937	0.27584517393434593	0.9842657342657343	0.4309223115193265
0.0987285036209797	0.27598039215686276	0.9842657342657343	0.43108728943338437
0.09872855346944613	0.27611574301128006	0.9842657342657343	0.4312523937188817
0.09872858488896957	0.27625122669283614	0.9842657342657343	0.43141762452107285
0.09872875358367075	0.2763868433971527	0.9842657342657343	0.4315829819854351
0.0987287704202508	0.27652259332023577	0.9842657342657343	0.4317484662576687
